months_as_customer,age,insured_sex,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_education_level,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_date,incident_state,incident_city,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported
194,41,MALE,IL,500,1203.81,0,JD,transport-moving,video-games,52500,-51300,2015-02-06,WV,Springfield,?,0,2,?,95900,13700,20550,61650,N
290,47,MALE,IN,1000,1393.34,0,High School,exec-managerial,bungie-jumping,0,-61400,2015-01-15,WV,Northbend,YES,1,3,YES,56160,6240,12480,37440,N
26,42,MALE,OH,1000,1484.48,0,PhD,armed-forces,sleeping,50700,-36300,2015-02-24,SC,Riverwood,NO,2,3,?,63030,5730,11460,45840,N
254,41,FEMALE,IL,500,1581.27,5000000,PhD,handlers-cleaners,skydiving,42200,-48000,2015-01-07,NY,Riverwood,YES,2,2,NO,63470,5770,11540,46160,N
199,38,FEMALE,IL,1000,1281.25,0,High School,tech-support,movies,0,-53100,2015-02-04,WV,Columbus,?,0,2,NO,44440,8080,4040,32320,Y
137,35,MALE,IN,500,1667.83,0,JD,prof-specialty,paintball,48500,-67400,2015-02-04,WV,Northbrook,YES,1,1,NO,6600,1200,1200,4200,N
134,36,MALE,OH,1000,1497.41,0,PhD,machine-op-inspct,kayaking,14100,-44500,2015-01-25,WV,Northbrook,NO,2,0,YES,77200,9650,9650,57900,N
73,30,FEMALE,OH,500,803.36,0,High School,protective-serv,reading,0,0,2015-02-25,WV,Springfield,?,0,0,YES,57000,0,11400,45600,N
289,45,FEMALE,OH,2000,1221.41,0,Masters,farming-fishing,movies,46700,-72500,2015-02-27,WV,Riverwood,NO,2,1,NO,2700,300,300,2100,N
176,36,MALE,OH,500,1865.83,5000000,College,transport-moving,kayaking,32800,-50600,2015-02-11,WV,Hillsdale,?,2,1,YES,47300,4300,8600,34400,N
145,37,FEMALE,OH,2000,1434.27,0,Associate,tech-support,sleeping,0,-35900,2015-01-04,VA,Arlington,?,2,3,?,55110,5010,10020,40080,N
164,31,FEMALE,IN,500,1114.68,0,Associate,other-service,reading,44500,-55900,2015-01-26,SC,Springfield,YES,1,0,NO,4320,480,480,3360,N
186,38,FEMALE,OH,2000,1218.56,0,Masters,transport-moving,video-games,39300,-60300,2015-03-01,VA,Arlington,YES,2,2,?,68760,11460,5730,51570,Y
85,31,FEMALE,IL,2000,1234.69,9000000,MD,tech-support,paintball,0,0,2015-02-06,WV,Arlington,NO,2,1,?,74400,14880,7440,52080,Y
162,33,FEMALE,OH,500,964.92,0,Associate,exec-managerial,base-jumping,45700,0,2015-02-09,NY,Hillsdale,NO,2,1,NO,35300,3530,3530,28240,Y
396,57,MALE,IL,500,1351.72,0,High School,tech-support,camping,0,-49400,2015-02-05,NY,Springfield,YES,1,3,?,2640,480,480,1680,N
270,41,MALE,IL,1000,817.28,0,High School,sales,cross-fit,62200,0,2015-01-03,SC,Columbus,?,1,1,NO,60190,4630,9260,46300,Y
168,39,FEMALE,IL,1000,1389.59,0,Masters,machine-op-inspct,exercise,0,-42600,2015-02-24,NY,Northbend,YES,1,3,NO,41580,3780,7560,30240,Y
274,45,FEMALE,IN,1000,1353.53,0,JD,tech-support,cross-fit,54700,-47900,2015-01-14,NY,Columbus,YES,0,0,NO,58500,11700,0,46800,Y
263,43,FEMALE,IN,1000,1294.04,0,Masters,handlers-cleaners,movies,0,0,2015-01-08,SC,Riverwood,YES,2,3,YES,79320,13220,6610,59490,N
152,33,FEMALE,OH,1000,840.81,0,High School,farming-fishing,chess,0,0,2015-02-14,NY,Arlington,YES,0,2,?,82610,7510,7510,67590,Y
46,41,FEMALE,OH,2000,998.19,0,MD,priv-house-serv,video-games,43700,-66300,2015-01-23,SC,Hillsdale,NO,1,3,?,78600,13100,19650,45850,Y
276,46,MALE,OH,2000,1090.32,0,College,handlers-cleaners,chess,0,-70400,2015-01-05,SC,Columbus,NO,1,2,?,51390,5710,5710,39970,Y
234,44,MALE,IN,500,1780.67,0,Associate,other-service,exercise,0,0,2015-02-19,NC,Springfield,NO,1,0,NO,70200,7020,7020,56160,Y
64,30,MALE,IL,2000,1681.01,0,JD,protective-serv,base-jumping,0,-51100,2015-02-07,SC,Riverwood,NO,2,1,NO,4900,490,1470,2940,N
456,62,FEMALE,OH,1000,1395.77,0,MD,protective-serv,chess,82600,-49500,2015-02-07,PA,Hillsdale,?,1,3,NO,66480,5540,11080,49860,Y
58,23,MALE,OH,2000,1471.44,5000000,High School,transport-moving,reading,57500,0,2015-01-20,NC,Riverwood,NO,2,1,NO,50380,4580,9160,36640,Y
475,61,FEMALE,IL,500,1265.72,0,Masters,handlers-cleaners,paintball,0,-59500,2015-02-18,SC,Columbus,YES,0,2,?,64350,9900,9900,44550,N
96,29,MALE,IN,1000,1274.7,5000000,College,prof-specialty,hiking,47500,-58700,2015-01-11,NC,Springfield,YES,2,3,YES,55400,5540,11080,38780,Y
99,28,MALE,OH,500,1330.39,0,MD,prof-specialty,basketball,0,0,2015-01-22,NY,Columbus,NO,2,2,YES,49900,4990,9980,34930,N
38,28,MALE,OH,500,1122.95,4000000,Masters,priv-house-serv,golf,78000,0,2015-02-23,WV,Northbrook,NO,0,3,YES,74880,12480,12480,49920,N
259,44,FEMALE,OH,2000,1655.79,0,Masters,exec-managerial,exercise,0,0,2015-01-15,NY,Northbend,YES,0,0,YES,105820,16280,16280,73260,N
241,43,MALE,IN,1000,935.77,0,Associate,prof-specialty,golf,0,-36000,2015-02-20,PA,Northbend,NO,1,0,YES,7150,1300,650,5200,N
437,58,MALE,IN,2000,1192.04,0,Associate,craft-repair,dancing,66100,-31400,2015-01-19,SC,Northbrook,YES,0,0,NO,55800,11160,11160,33480,N
130,34,MALE,OH,500,990.11,0,Masters,sales,kayaking,0,-41200,2015-01-10,NY,Riverwood,?,1,3,YES,5830,1060,1060,3710,N
269,41,FEMALE,OH,2000,1422.21,0,Associate,handlers-cleaners,polo,0,-46400,2015-01-16,WV,Riverwood,YES,2,1,NO,85900,17180,17180,51540,Y
103,29,MALE,OH,500,914.85,0,Associate,prof-specialty,base-jumping,72100,0,2015-02-12,OH,Columbus,NO,2,3,NO,7110,790,1580,4740,N
284,43,MALE,IL,500,1123.84,0,PhD,prof-specialty,kayaking,48200,0,2015-01-23,WV,Columbus,NO,0,0,YES,36960,6720,3360,26880,N
189,39,FEMALE,OH,2000,838.02,0,College,tech-support,movies,0,0,2015-02-13,VA,Northbrook,?,2,0,YES,64400,6440,6440,51520,N
267,43,MALE,OH,500,1300.68,0,PhD,adm-clerical,sleeping,49000,0,2015-01-27,NC,Northbend,NO,1,3,YES,1920,480,0,1440,N
39,22,MALE,IN,500,1173.21,0,JD,farming-fishing,polo,0,0,2015-02-14,SC,Northbend,YES,0,1,YES,86130,15660,7830,62640,Y
140,32,FEMALE,IL,1000,985.97,5000000,College,protective-serv,cross-fit,0,0,2015-02-01,VA,Northbrook,?,2,3,?,82170,14940,7470,59760,Y
243,41,FEMALE,IN,1000,1129.23,0,College,farming-fishing,camping,17300,-60400,2015-02-23,WV,Hillsdale,?,1,0,YES,50300,10060,5030,35210,Y
116,31,FEMALE,IN,500,1194.83,0,MD,prof-specialty,camping,28600,0,2015-01-20,SC,Riverwood,NO,0,0,NO,44200,4420,8840,30940,N
219,43,FEMALE,IN,1000,1114.29,0,High School,transport-moving,polo,51300,0,2015-01-08,VA,Northbrook,?,2,2,YES,66660,6060,6060,54540,N
96,26,FEMALE,OH,2000,1509.04,0,Associate,prof-specialty,bungie-jumping,10000,0,2015-02-23,SC,Riverwood,YES,2,3,NO,78320,7120,14240,56960,N
149,34,FEMALE,IN,500,664.86,0,PhD,craft-repair,skydiving,0,-60000,2015-02-04,WV,Columbus,?,0,1,NO,105040,16160,16160,72720,N
246,43,MALE,IN,1000,1267.4,6000000,JD,adm-clerical,basketball,0,0,2015-02-09,NY,Hillsdale,NO,2,1,?,50700,5070,5070,40560,N
293,45,FEMALE,IL,1000,1119.23,0,MD,exec-managerial,exercise,51500,0,2015-02-18,WV,Northbend,NO,1,1,NO,51210,11380,5690,34140,N
339,48,MALE,OH,500,1698.51,0,JD,other-service,dancing,0,0,2015-02-10,SC,Hillsdale,NO,2,1,?,51840,8640,8640,34560,N
160,33,FEMALE,IL,1000,1422.78,0,High School,exec-managerial,exercise,61600,0,2015-01-20,NC,Riverwood,?,2,3,YES,52800,5280,5280,42240,N
224,42,FEMALE,OH,500,1212.75,0,College,prof-specialty,kayaking,0,-51400,2015-01-27,WV,Springfield,?,0,0,YES,55200,9200,13800,32200,N
194,34,MALE,IN,1000,1423.34,0,Associate,sales,camping,55300,-37900,2015-01-21,WV,Riverwood,YES,0,3,NO,9100,1400,1400,6300,N
385,51,FEMALE,IN,1000,976.37,0,MD,craft-repair,reading,0,-61000,2015-02-18,WV,Riverwood,?,1,3,?,67600,13520,6760,47320,N
100,33,MALE,OH,500,1124.59,6000000,College,adm-clerical,golf,67300,0,2015-02-26,NC,Columbus,NO,1,2,NO,40800,6800,6800,27200,N
371,50,MALE,IN,1000,1569.33,0,PhD,machine-op-inspct,board-games,79600,0,2015-01-29,WV,Springfield,NO,2,1,YES,84500,13000,13000,58500,Y
175,39,MALE,IN,500,1359.36,5000000,PhD,exec-managerial,hiking,0,-43600,2015-02-08,SC,Arlington,YES,2,2,YES,71610,13020,6510,52080,Y
373,55,MALE,IN,500,1607.36,0,MD,sales,yachting,0,0,2015-01-19,SC,Arlington,?,0,2,NO,60600,6060,12120,42420,Y
258,41,MALE,IL,500,1042.25,0,Masters,exec-managerial,reading,0,-44400,2015-02-08,NC,Riverwood,NO,2,3,NO,81240,6770,20310,54160,Y
255,39,FEMALE,OH,500,1453.95,0,PhD,armed-forces,bungie-jumping,38200,0,2015-01-07,WV,Springfield,YES,0,3,NO,29300,2930,5860,20510,N
37,31,FEMALE,IL,500,1969.63,0,MD,sales,skydiving,0,0,2015-02-13,WV,Northbend,NO,1,1,YES,76450,6950,13900,55600,N
322,44,FEMALE,IL,1000,1156.19,0,College,machine-op-inspct,cross-fit,49900,-62700,2015-02-15,NY,Northbrook,YES,0,3,?,49400,9880,4940,34580,N
204,38,FEMALE,IL,2000,1124.47,0,MD,tech-support,kayaking,0,-45100,2015-02-14,SC,Northbrook,NO,0,1,?,90530,16460,16460,57610,N
76,31,FEMALE,OH,500,1493.5,5000000,Associate,priv-house-serv,movies,39900,-44000,2015-01-31,WV,Northbrook,NO,2,1,NO,8030,1460,730,5840,N
193,40,FEMALE,IL,500,1155.38,0,PhD,handlers-cleaners,movies,34200,-32300,2015-01-28,NY,Columbus,NO,0,0,YES,63900,6390,6390,51120,N
405,55,MALE,IL,500,878.19,0,PhD,machine-op-inspct,golf,57100,0,2015-03-01,NC,Northbend,YES,0,2,NO,38640,4830,4830,28980,N
435,58,MALE,IN,2000,1145.85,0,JD,sales,movies,0,-40000,2015-01-10,NY,Columbus,?,1,1,YES,41490,9220,4610,27660,N
54,35,FEMALE,IN,500,1261.28,0,MD,protective-serv,hiking,68500,-42100,2015-02-25,VA,Springfield,YES,2,0,?,79090,14380,7190,57520,N
144,35,MALE,IL,500,1427.46,0,High School,machine-op-inspct,cross-fit,0,0,2015-01-30,WV,Springfield,?,0,0,?,87900,17580,8790,61530,N
92,32,MALE,IL,500,1592.41,0,Masters,prof-specialty,yachting,58900,-29100,2015-02-06,WV,Columbus,?,2,3,YES,53400,5340,5340,42720,N
173,36,MALE,OH,1000,1274.63,0,College,machine-op-inspct,basketball,51000,0,2015-02-08,SC,Springfield,YES,2,3,NO,52030,9460,9460,33110,N
436,60,MALE,IN,500,1362.31,0,High School,prof-specialty,bungie-jumping,67600,-65300,2015-01-13,VA,Arlington,NO,0,2,NO,82060,14920,7460,59680,N
155,35,FEMALE,OH,1000,919.37,0,Associate,protective-serv,hiking,83600,0,2015-01-18,NY,Northbrook,?,0,3,?,48360,8060,8060,32240,N
78,31,FEMALE,OH,1000,1377.23,0,Masters,armed-forces,kayaking,72600,0,2015-03-01,NY,Hillsdale,?,2,1,?,52290,5810,11620,34860,N
440,57,MALE,IL,1000,995.55,5000000,College,protective-serv,paintball,51500,-52100,2015-02-02,SC,Arlington,YES,0,3,?,68200,12400,12400,43400,Y
264,43,MALE,IL,500,1508.12,6000000,PhD,craft-repair,basketball,0,0,2015-01-20,NY,Columbus,?,2,1,NO,60750,13500,6750,40500,Y
66,30,FEMALE,IN,500,484.67,0,College,adm-clerical,paintball,21100,-60800,2015-01-24,SC,Arlington,?,0,2,YES,65560,11920,11920,41720,Y
366,50,FEMALE,IN,1000,1561.41,0,High School,handlers-cleaners,basketball,21200,0,2015-01-04,NY,Arlington,YES,1,3,NO,70290,12780,12780,44730,N
188,37,FEMALE,OH,500,1457.21,0,JD,adm-clerical,hiking,46300,0,2015-01-17,SC,Columbus,?,2,0,YES,45000,5000,5000,35000,N
224,39,FEMALE,IL,1000,1128.71,0,JD,prof-specialty,sleeping,0,-47100,2015-02-04,VA,Riverwood,YES,2,1,?,61800,12360,6180,43260,N
253,46,FEMALE,IL,500,1358.2,0,MD,transport-moving,movies,52900,0,2015-02-14,NY,Columbus,YES,0,0,NO,64570,5870,11740,46960,N
446,61,FEMALE,IL,1000,1232.79,0,High School,adm-clerical,reading,49900,-62100,2015-01-07,VA,Springfield,YES,2,0,YES,70500,7050,14100,49350,N
169,37,MALE,IL,1000,936.19,0,JD,armed-forces,movies,70600,-48500,2015-02-02,SC,Northbrook,?,2,1,YES,57900,17370,5790,34740,N
255,46,FEMALE,IL,500,1302.34,0,JD,prof-specialty,video-games,0,-52600,2015-01-12,WV,Northbrook,NO,1,0,NO,57860,5260,10520,42080,N
209,39,MALE,IN,500,1264.99,0,PhD,transport-moving,polo,67800,0,2015-01-01,VA,Northbrook,?,1,1,NO,37800,8400,4200,25200,N
210,37,FEMALE,OH,500,1467.76,0,MD,tech-support,hiking,38700,-33100,2015-02-22,NY,Northbend,?,1,3,YES,63300,6330,6330,50640,N
174,33,FEMALE,IN,2000,1124.43,0,College,farming-fishing,paintball,0,0,2015-01-16,WV,Northbrook,YES,0,1,YES,44200,8840,4420,30940,N
70,28,MALE,IL,1000,1319.81,0,High School,machine-op-inspct,yachting,67200,-59400,2015-01-28,WV,Arlington,NO,1,0,YES,31680,3520,3520,24640,N
89,32,FEMALE,IN,2000,1482.53,0,MD,tech-support,kayaking,49100,-45100,2015-01-23,WV,Northbrook,YES,1,2,?,100,10,20,70,N
458,61,FEMALE,IN,1000,1328.18,0,High School,protective-serv,bungie-jumping,53000,0,2015-02-25,WV,Columbus,NO,2,1,NO,56340,6260,6260,43820,N
239,40,FEMALE,IN,500,1463.95,0,JD,sales,skydiving,0,0,2015-02-11,NC,Springfield,?,0,0,YES,69740,6340,6340,57060,N
161,38,MALE,IL,2000,1133.85,0,PhD,priv-house-serv,exercise,60200,0,2015-01-03,WV,Springfield,YES,2,2,YES,60480,5040,15120,40320,N
446,61,FEMALE,IN,1000,1037.32,0,High School,tech-support,skydiving,0,-15700,2015-01-30,NC,Hillsdale,?,2,1,NO,80880,6740,13480,60660,N
476,61,FEMALE,IN,1000,1562.8,0,Masters,handlers-cleaners,dancing,42800,-68200,2015-01-18,WV,Hillsdale,?,1,2,YES,49390,8980,4490,35920,N
70,29,FEMALE,IN,1000,1425.79,0,MD,armed-forces,video-games,62400,-52300,2015-01-04,NC,Riverwood,NO,0,3,?,69360,11560,11560,46240,N
233,41,FEMALE,OH,2000,1615.14,0,Associate,tech-support,board-games,67100,0,2015-01-20,NY,Springfield,NO,0,1,?,3740,680,680,2380,N
122,33,MALE,IL,500,1236.5,0,PhD,other-service,bungie-jumping,0,-48700,2015-02-12,NY,Hillsdale,NO,0,1,NO,5060,460,920,3680,N
335,48,FEMALE,IL,2000,1017.97,0,MD,machine-op-inspct,chess,59900,-34800,2015-02-19,WV,Columbus,NO,0,0,YES,35860,3260,6520,26080,Y
257,40,MALE,IN,2000,1306,0,Associate,machine-op-inspct,cross-fit,46100,-46900,2015-02-21,NY,Columbus,YES,2,1,?,50050,7700,3850,38500,Y
85,27,MALE,IL,2000,1174.14,0,College,priv-house-serv,dancing,50400,-61500,2015-02-02,NY,Northbend,YES,0,0,NO,59070,10740,5370,42960,N
133,30,MALE,IN,1000,1231.01,0,College,adm-clerical,board-games,0,-31700,2015-02-01,SC,Riverwood,NO,1,2,?,28440,3160,3160,22120,N
119,34,FEMALE,IL,500,1299.18,0,College,tech-support,hiking,57100,0,2015-01-08,OH,Springfield,YES,2,1,YES,45540,8280,8280,28980,Y
169,34,FEMALE,IN,500,1469.75,0,JD,sales,reading,0,-57600,2015-01-16,VA,Arlington,?,0,0,YES,38700,7740,3870,27090,N
225,39,MALE,OH,500,1390.72,0,Masters,tech-support,paintball,83900,-52100,2015-02-20,SC,Northbrook,YES,2,1,YES,5830,1060,530,4240,N
84,32,FEMALE,IL,500,1694.09,7000000,Associate,prof-specialty,cross-fit,0,0,2015-01-30,NY,Northbend,YES,0,2,?,57240,4770,9540,42930,Y
169,39,MALE,OH,2000,1140.15,0,High School,armed-forces,exercise,0,-36800,2015-01-19,VA,Riverwood,YES,0,3,NO,46200,4200,8400,33600,N
124,32,FEMALE,IN,1000,1310.71,0,Masters,farming-fishing,kayaking,29300,0,2015-02-25,NY,Columbus,YES,0,1,NO,57700,5770,5770,46160,N
320,48,MALE,IL,2000,1730.49,7000000,College,transport-moving,hiking,46300,-41700,2015-01-24,WV,Northbrook,NO,2,0,NO,56160,4680,9360,42120,N
297,47,MALE,IN,500,1616.65,7000000,MD,adm-clerical,movies,0,-59500,2015-01-16,WV,Columbus,?,0,3,YES,44400,5550,5550,33300,N
421,56,MALE,IN,500,1935.85,4000000,Masters,machine-op-inspct,reading,49500,-81100,2015-01-12,NY,Hillsdale,?,2,3,?,92730,16860,8430,67440,Y
136,33,FEMALE,OH,1000,855.14,0,PhD,craft-repair,paintball,37900,0,2015-01-04,NC,Northbrook,YES,0,1,YES,30700,3070,6140,21490,N
46,24,FEMALE,OH,2000,1568.47,4000000,High School,armed-forces,yachting,46800,0,2015-02-02,NY,Northbrook,NO,2,0,?,56600,11320,5660,39620,N
34,24,FEMALE,IN,2000,1550.53,0,MD,armed-forces,dancing,0,-27700,2015-02-01,VA,Hillsdale,YES,0,1,?,3960,660,660,2640,N
95,30,MALE,IL,2000,1370.92,0,College,transport-moving,video-games,48900,0,2015-02-14,SC,Arlington,YES,0,3,?,34800,3480,6960,24360,N
140,36,FEMALE,IN,500,1363.59,0,JD,armed-forces,kayaking,43200,0,2015-02-08,NY,Riverwood,?,2,0,YES,79500,7950,7950,63600,N
200,34,FEMALE,IN,1000,828.42,3000000,College,prof-specialty,basketball,0,0,2015-01-22,NY,Arlington,?,2,2,NO,56000,5600,5600,44800,N
123,29,FEMALE,IN,500,1209.63,0,Masters,machine-op-inspct,chess,64800,-44200,2015-01-14,NC,Arlington,YES,1,0,YES,73260,16280,0,56980,Y
267,46,MALE,OH,2000,1111.17,0,MD,craft-repair,base-jumping,35000,0,2015-02-03,WV,Arlington,YES,2,3,YES,4950,900,450,3600,N
290,42,MALE,IN,500,989.97,0,Masters,machine-op-inspct,kayaking,32500,0,2015-01-20,WV,Hillsdale,NO,0,1,NO,48000,4800,9600,33600,N
45,37,MALE,IN,1000,1114.23,0,College,prof-specialty,dancing,0,0,2015-01-01,SC,Arlington,YES,0,1,YES,52200,10440,5220,36540,N
186,38,FEMALE,IN,2000,1347.31,0,JD,protective-serv,dancing,80900,-111100,2015-02-02,NY,Springfield,NO,2,3,?,73800,12300,12300,49200,N
135,34,FEMALE,IL,2000,1687.53,0,JD,protective-serv,base-jumping,0,-69600,2015-01-23,NC,Northbend,?,1,2,NO,78200,15640,7820,54740,N
110,33,MALE,IN,1000,1183.48,0,Associate,other-service,bungie-jumping,0,0,2015-01-26,VA,Northbend,?,2,3,NO,55200,13800,9200,32200,Y
259,43,FEMALE,IL,2000,1537.13,0,PhD,handlers-cleaners,kayaking,0,-58300,2015-01-02,NY,Northbend,NO,0,2,YES,57060,6340,6340,44380,N
114,30,FEMALE,OH,1000,1173.25,0,Masters,protective-serv,dancing,0,-34700,2015-02-25,WV,Arlington,NO,0,3,YES,4680,520,520,3640,N
404,56,FEMALE,IN,1000,1361.16,4000000,Masters,transport-moving,cross-fit,0,-63700,2015-01-15,VA,Hillsdale,NO,2,0,YES,53100,5310,5310,42480,Y
282,48,FEMALE,OH,2000,1422.56,7000000,MD,prof-specialty,video-games,26900,-55300,2015-02-09,WV,Springfield,?,1,2,NO,3520,640,320,2560,N
57,25,FEMALE,IL,2000,1143.06,0,Masters,tech-support,dancing,63100,-54100,2015-01-16,VA,Riverwood,NO,0,1,YES,72900,14580,14580,43740,N
215,38,FEMALE,IN,500,1405.71,0,PhD,craft-repair,camping,0,0,2015-02-01,SC,Arlington,?,0,1,NO,70700,7070,14140,49490,N
140,30,FEMALE,IL,500,1354.2,0,College,adm-clerical,bungie-jumping,100500,0,2015-02-10,SC,Columbus,?,0,0,?,60170,5470,10940,43760,N
250,42,MALE,IN,500,1055.6,0,High School,exec-managerial,paintball,69500,-40700,2015-01-03,SC,Columbus,?,1,1,?,74800,13600,6800,54400,Y
286,41,MALE,IL,1000,999.43,0,College,prof-specialty,paintball,25800,0,2015-01-01,WV,Northbend,YES,2,0,?,4100,820,410,2870,N
356,47,MALE,IN,2000,1155.97,0,High School,prof-specialty,camping,0,0,2015-02-23,SC,Columbus,YES,0,3,?,61490,5590,11180,44720,N
65,29,MALE,IL,1000,1726.91,0,High School,other-service,basketball,0,0,2015-01-28,VA,Hillsdale,?,0,0,?,7200,720,1440,5040,N
187,34,FEMALE,IN,500,1232.57,0,PhD,machine-op-inspct,polo,59500,0,2015-02-22,NY,Arlington,?,0,0,?,45100,8200,4100,32800,N
386,53,MALE,OH,500,1078.65,0,JD,craft-repair,camping,36800,0,2015-01-03,WV,Northbend,?,2,3,YES,66660,12120,6060,48480,N
197,41,FEMALE,OH,1000,1324.78,0,PhD,prof-specialty,basketball,0,-64500,2015-01-10,NC,Northbrook,NO,2,2,YES,76400,15280,7640,53480,Y
166,37,FEMALE,IN,500,1518.54,0,MD,craft-repair,kayaking,0,0,2015-01-25,PA,Riverwood,YES,1,1,NO,58300,10600,10600,37100,N
293,49,FEMALE,IL,2000,1239.06,0,JD,transport-moving,skydiving,34900,0,2015-01-10,SC,Riverwood,?,1,1,?,57310,5210,10420,41680,N
179,32,FEMALE,OH,2000,1246.68,0,PhD,priv-house-serv,movies,0,0,2015-01-28,NY,Arlington,?,0,1,?,53100,5900,5900,41300,N
76,24,FEMALE,OH,1000,1622.67,0,MD,priv-house-serv,paintball,0,0,2015-02-18,WV,Riverwood,NO,1,1,?,74700,14940,7470,52290,N
105,28,FEMALE,OH,500,1082.36,0,Associate,prof-specialty,golf,0,0,2015-01-24,SC,Riverwood,NO,2,2,NO,60500,12100,6050,42350,N
97,26,MALE,OH,1000,1270.55,0,Masters,protective-serv,chess,0,-72100,2015-01-20,NC,Riverwood,YES,2,3,NO,84920,7720,15440,61760,Y
148,36,FEMALE,IL,1000,1236.32,5000000,MD,adm-clerical,hiking,55100,0,2015-01-10,PA,Northbrook,NO,2,0,NO,61050,5550,11100,44400,N
77,26,MALE,IL,2000,785.82,0,JD,exec-managerial,movies,49700,0,2015-01-07,NY,Hillsdale,YES,2,0,?,69080,12560,6280,50240,Y
295,46,FEMALE,IN,500,1265.84,0,JD,prof-specialty,paintball,52200,-44500,2015-01-16,VA,Arlington,YES,1,3,YES,4560,760,380,3420,N
126,28,FEMALE,IN,500,1508.9,0,JD,machine-op-inspct,skydiving,0,0,2015-01-01,WV,Northbend,NO,0,1,?,67800,11300,11300,45200,N
132,32,MALE,OH,2000,1106.84,0,PhD,other-service,reading,43100,-31900,2015-01-07,SC,Riverwood,YES,1,1,YES,5600,1120,560,3920,N
370,55,MALE,IN,2000,1389.13,7000000,JD,other-service,basketball,0,-53200,2015-02-17,NC,Northbrook,?,0,2,?,9000,900,1800,6300,N
257,43,FEMALE,IN,1000,974.84,0,JD,transport-moving,kayaking,52100,0,2015-02-26,VA,Northbend,NO,0,1,YES,85320,21330,7110,56880,N
9,24,FEMALE,IL,2000,1304.46,0,PhD,machine-op-inspct,golf,51700,-33300,2015-01-31,NC,Arlington,NO,0,3,YES,5940,540,1080,4320,Y
185,34,FEMALE,OH,500,1257.36,0,PhD,armed-forces,movies,0,0,2015-02-27,SC,Arlington,YES,1,1,?,51370,9340,4670,37360,Y
234,43,MALE,OH,500,1257.04,0,Associate,protective-serv,reading,0,-48800,2015-03-01,SC,Northbrook,NO,2,2,YES,51600,10320,5160,36120,N
253,44,FEMALE,OH,2000,719.52,0,High School,farming-fishing,golf,45800,0,2015-02-13,SC,Arlington,NO,0,3,?,5400,600,600,4200,N
233,39,MALE,OH,2000,1524.18,0,JD,craft-repair,reading,0,0,2015-01-08,SC,Northbrook,?,1,0,YES,48870,5430,5430,38010,N
274,44,FEMALE,IN,500,1395.58,0,JD,tech-support,reading,0,0,2015-02-05,WV,Springfield,NO,2,1,?,5590,860,860,3870,N
297,48,MALE,IL,1000,1243.68,0,Masters,protective-serv,camping,0,-71400,2015-02-20,NY,Springfield,?,0,2,?,54960,6870,0,48090,Y
273,47,FEMALE,OH,1000,1189.04,0,Associate,prof-specialty,video-games,59600,0,2015-01-24,VA,Northbrook,NO,1,3,?,39800,7960,3980,27860,N
147,37,FEMALE,IN,2000,1375.29,0,Masters,armed-forces,chess,0,0,2015-01-31,SC,Columbus,?,0,1,?,56160,6240,6240,43680,Y
285,42,MALE,IN,500,1389.13,0,Associate,priv-house-serv,golf,63100,-79400,2015-01-23,VA,Hillsdale,NO,0,3,?,52700,5270,10540,36890,N
289,43,FEMALE,OH,1000,1387.51,0,Associate,sales,base-jumping,0,0,2015-01-11,NY,Riverwood,YES,1,3,?,68580,7620,7620,53340,N
427,60,MALE,IN,1000,1178.61,7000000,MD,craft-repair,board-games,0,-54400,2015-02-20,NY,Springfield,YES,1,2,YES,90860,12980,19470,58410,Y
380,53,MALE,IL,2000,1166.62,6000000,Associate,priv-house-serv,bungie-jumping,0,0,2015-02-24,NC,Northbend,NO,0,3,NO,5700,570,570,4560,N
13,21,MALE,IN,1000,1556.31,0,Associate,prof-specialty,golf,0,-75000,2015-01-19,NY,Hillsdale,YES,2,0,YES,94930,8630,8630,77670,N
282,43,MALE,OH,500,1452.27,0,MD,farming-fishing,video-games,75800,0,2015-01-08,SC,Northbend,NO,1,2,NO,46800,4680,9360,32760,Y
312,47,FEMALE,OH,1000,1212.07,0,MD,exec-managerial,polo,66900,-51800,2015-03-01,NY,Northbend,NO,2,3,NO,56320,7040,7040,42240,N
266,46,MALE,OH,2000,1578.54,0,Associate,handlers-cleaners,chess,0,-41400,2015-01-21,WV,Hillsdale,NO,1,3,YES,83490,7590,15180,60720,N
30,36,FEMALE,IN,500,1488.26,0,College,machine-op-inspct,golf,0,-63500,2015-02-28,WV,Northbrook,NO,2,2,?,57900,5790,5790,46320,N
198,36,MALE,IN,1000,1096.39,0,High School,armed-forces,kayaking,0,0,2015-01-26,SC,Springfield,?,1,3,YES,49410,5490,5490,38430,N
290,45,MALE,OH,2000,1215.36,0,Associate,tech-support,reading,54400,0,2015-01-31,WV,Northbend,?,0,1,NO,66200,6620,6620,52960,N
260,46,MALE,OH,2000,1482.57,0,MD,priv-house-serv,reading,35000,0,2015-02-20,NY,Columbus,NO,0,1,NO,64080,10680,10680,42720,N
233,43,FEMALE,OH,1000,954.18,0,College,tech-support,dancing,0,0,2015-02-17,SC,Northbrook,?,2,3,YES,42500,8500,4250,29750,N
