Age,Agency_Code,Type,Commision,Channel,Duration,Sales,Destination,Claimed,Product_Name,Claimed_Amount
30,C2B,Airlines,6,Online,4,15,ASIA,No,Bronze Plan,0
24,CWT,Travel Agency,23.76,Online,63,39.6,Americas,No,Customised Plan,0
20,EPX,Travel Agency,0,Online,8,23,ASIA,Yes,Customised Plan,4303
35,CWT,Travel Agency,11.88,Online,6,19.8,ASIA,No,Customised Plan,0
44,JZI,Airlines,6.3,Online,39,205,ASIA,Yes,Bronze Plan,4794
41,CWT,Travel Agency,47.52,Online,31,79.2,Americas,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,49,12,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,20,67,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,10,28,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,14,10,EUROPE,No,Cancellation Plan,0
38,CWT,Travel Agency,23.76,Online,5,39.6,ASIA,No,Customised Plan,0
51,JZI,Airlines,7.7,Online,21,41,ASIA,No,Bronze Plan,0
46,C2B,Airlines,18,Online,16,72,ASIA,Yes,Silver Plan,5175
36,EPX,Travel Agency,0,Online,26,24,ASIA,No,Customised Plan,0
48,C2B,Airlines,5.98,Online,32,21.35,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,50,20,ASIA,No,Customised Plan,0
37,CWT,Travel Agency,65.34,Online,69,108.9,Americas,No,Customised Plan,0
44,CWT,Travel Agency,47.52,Online,67,49,Americas,No,Customised Plan,0
23,CWT,Travel Agency,24.38,Online,17,37.5,ASIA,Yes,Gold Plan,5936
35,JZI,Airlines,10.5,Online,32,30,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,42,44,ASIA,Yes,Customised Plan,4107
71,C2B,Airlines,12.63,Online,37,50.5,ASIA,Yes,Bronze Plan,4983
49,EPX,Travel Agency,0,Online,2,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,3,34,ASIA,No,Cancellation Plan,0
37,EPX,Travel Agency,0,Online,47,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,33,21,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,109,35,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,15,21,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,3,20,ASIA,No,Customised Plan,0
31,C2B,Airlines,9.75,Online,43,39,ASIA,Yes,Bronze Plan,4795
36,EPX,Travel Agency,0,Online,53,24,ASIA,Yes,Customised Plan,4376
31,CWT,Travel Agency,23.76,Online,6,39.6,ASIA,Yes,Customised Plan,4053
36,EPX,Travel Agency,0,Online,11,19,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,31,21,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,22.04,Online,33,58,EUROPE,No,Bronze Plan,0
24,C2B,Airlines,74.26,Online,105,297.05,ASIA,Yes,Silver Plan,5293
26,C2B,Airlines,8.38,Online,54,33.5,ASIA,Yes,Bronze Plan,4548
36,EPX,Travel Agency,0,Online,20,24.87,ASIA,No,Customised Plan,0
52,CWT,Travel Agency,95.04,Online,35,158.4,Americas,Yes,Customised Plan,4403
27,C2B,Airlines,6.25,Online,7,25,ASIA,Yes,Silver Plan,5049
51,CWT,Travel Agency,11.88,Online,10,19.8,ASIA,No,Customised Plan,0
39,JZI,Airlines,10.5,Online,24,30,ASIA,No,Bronze Plan,0
31,C2B,Airlines,54,Online,366,216,ASIA,No,Silver Plan,0
45,C2B,Airlines,54,Online,365,216,ASIA,Yes,Silver Plan,5101
21,CWT,Travel Agency,23.76,Online,10,39.6,ASIA,Yes,Customised Plan,4330
62,CWT,Travel Agency,29.7,Online,20,49.5,EUROPE,No,Customised Plan,0
48,JZI,Airlines,9.1,Online,12,26,ASIA,No,Bronze Plan,0
46,CWT,Travel Agency,23.76,Online,98,39.6,ASIA,No,Customised Plan,0
45,C2B,Airlines,6.63,Online,29,26.5,ASIA,Yes,Bronze Plan,4598
22,JZI,Airlines,7.7,Online,10,22,ASIA,No,Bronze Plan,0
30,C2B,Airlines,6.13,Online,18,24.5,ASIA,Yes,Silver Plan,5491
36,EPX,Travel Agency,0,Online,259,80,EUROPE,No,Cancellation Plan,0
33,C2B,Airlines,64.8,Online,365,259.2,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,239,27,ASIA,No,Cancellation Plan,0
40,CWT,Travel Agency,17.82,Online,18,29.7,Americas,No,Customised Plan,0
28,EPX,Travel Agency,0,Online,77,30,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,59,27,ASIA,No,Customised Plan,0
25,EPX,Travel Agency,0,Online,70,10,ASIA,No,Cancellation Plan,0
30,CWT,Travel Agency,47.52,Online,36,79.2,EUROPE,No,Customised Plan,0
26,CWT,Travel Agency,41.58,Online,35,69.3,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,7,11,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,11,19,ASIA,No,Cancellation Plan,0
31,C2B,Airlines,48.3,Online,374,162,ASIA,Yes,Silver Plan,5399
45,JZI,Airlines,29.05,Online,102,83,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,2,20,ASIA,No,Cancellation Plan,0
35,EPX,Travel Agency,0,Online,2,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,19,20,ASIA,No,Customised Plan,0
44,C2B,Airlines,46.96,Online,366,187.85,ASIA,No,Silver Plan,0
25,C2B,Airlines,31.2,Online,51,78,ASIA,Yes,Bronze Plan,4928
50,EPX,Travel Agency,0,Online,8,34,ASIA,No,Customised Plan,0
34,JZI,Airlines,7.7,Online,25,22,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,14,30,ASIA,Yes,Customised Plan,4043
36,EPX,Travel Agency,0,Online,40,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,47,68,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,2,19,ASIA,No,Cancellation Plan,0
24,EPX,Travel Agency,0,Online,39,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,5,20,ASIA,No,Customised Plan,0
33,JZI,Airlines,6.3,Online,2,18,ASIA,No,Bronze Plan,0
48,C2B,Airlines,5.98,Online,1,21.35,ASIA,Yes,Customised Plan,4082
31,EPX,Travel Agency,0,Online,16,26,ASIA,No,Cancellation Plan,0
63,CWT,Travel Agency,47.52,Online,21,79.2,Americas,No,Customised Plan,0
44,EPX,Travel Agency,0,Online,35,24,Americas,No,Cancellation Plan,0
31,CWT,Travel Agency,59.4,Online,13,99,Americas,Yes,Customised Plan,4323
21,C2B,Airlines,15.6,Online,62,62.4,ASIA,Yes,Silver Plan,5290
36,EPX,Travel Agency,0,Online,21,38,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,55,28,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,15,ASIA,No,Cancellation Plan,0
38,EPX,Travel Agency,26,Online,10,148,ASIA,No,Cancellation Plan,0
58,C2B,Airlines,6.75,Online,26,27,ASIA,Yes,Bronze Plan,4746
35,C2B,Airlines,18,Online,16,72,ASIA,No,Silver Plan,0
36,C2B,Airlines,15,Online,18,60,ASIA,Yes,Bronze Plan,4929
36,EPX,Travel Agency,0,Online,1,24,ASIA,No,Customised Plan,0
25,C2B,Airlines,8.38,Online,11,33.5,ASIA,Yes,Bronze Plan,4904
30,C2B,Airlines,3.38,Online,23,13.5,ASIA,No,Bronze Plan,0
62,C2B,Airlines,54,Online,365,216,ASIA,No,Silver Plan,0
35,EPX,Travel Agency,0,Online,4,175,ASIA,Yes,Customised Plan,4081
59,JZI,Airlines,7.7,Online,3,22,ASIA,Yes,Bronze Plan,4504
48,CWT,Travel Agency,17.82,Online,9,29.7,ASIA,No,Customised Plan,0
33,EPX,Travel Agency,0,Online,13,157,ASIA,No,Customised Plan,0
51,C2B,Airlines,4,Online,5,16,ASIA,No,Bronze Plan,0
38,EPX,Travel Agency,0,Online,59,10,Americas,No,Cancellation Plan,0
23,C2B,Airlines,0.49,Online,2,51,ASIA,No,Customised Plan,0
24,C2B,Airlines,103,Online,166,412,ASIA,Yes,Silver Plan,5500
36,EPX,Travel Agency,0,Online,4,21,ASIA,No,Customised Plan,0
53,CWT,Travel Agency,41.58,Online,25,69.3,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,15,44,ASIA,Yes,Customised Plan,4100
44,JZI,Airlines,12.25,Online,32,35,ASIA,No,Bronze Plan,0
42,C2B,Airlines,6,Online,57,15,ASIA,No,Bronze Plan,0
32,JZI,Airlines,9.1,Online,44,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,6,43,ASIA,No,Customised Plan,0
32,C2B,Airlines,4,Online,33,16,ASIA,Yes,Bronze Plan,4607
64,CWT,Travel Agency,16.25,Online,4,25,ASIA,Yes,Gold Plan,5668
36,EPX,Travel Agency,0,Online,54,20,ASIA,No,Cancellation Plan,0
56,JZI,Airlines,9.1,Online,8,26,ASIA,No,Bronze Plan,0
59,EPX,Travel Agency,0,Online,59,10,ASIA,No,Cancellation Plan,0
54,C2B,Airlines,15.75,Online,40,63,ASIA,Yes,Silver Plan,5455
36,EPX,Travel Agency,0,Online,165,10,ASIA,No,Cancellation Plan,0
64,C2B,Airlines,9.75,Online,34,39,ASIA,Yes,Bronze Plan,4760
36,EPX,Travel Agency,0,Online,29,56,ASIA,No,Customised Plan,0
23,EPX,Travel Agency,0,Online,16,13,ASIA,No,Cancellation Plan,0
37,JZI,Airlines,9.1,Online,55,26,ASIA,Yes,Bronze Plan,4987
35,JZI,Airlines,15.75,Online,12,45,Americas,No,Bronze Plan,0
22,C2B,Airlines,9.75,Online,15,39,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,16,37,ASIA,No,Customised Plan,0
30,C2B,Airlines,5,Online,7,20,ASIA,Yes,Bronze Plan,4535
41,C2B,Airlines,5,Online,9,20,ASIA,No,Bronze Plan,0
84,CWT,Travel Agency,18.85,Online,9,29,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,26,24,ASIA,No,Customised Plan,0
50,EPX,Travel Agency,0,Online,12,10,ASIA,No,Cancellation Plan,0
30,CWT,Travel Agency,23.73,Online,10,36.5,ASIA,Yes,Gold Plan,5712
36,EPX,Travel Agency,0,Online,47,77,EUROPE,Yes,Customised Plan,4383
29,C2B,Airlines,72.94,Online,382,291.75,ASIA,Yes,Silver Plan,5080
36,CWT,Travel Agency,16.25,Online,107,25,ASIA,Yes,Silver Plan,5420
35,CWT,Travel Agency,71.28,Online,100,118.8,Americas,No,Customised Plan,0
17,C2B,Airlines,20.38,Online,21,81.5,ASIA,No,Silver Plan,0
38,JZI,Airlines,7.7,Online,2,22,ASIA,No,Bronze Plan,0
49,JZI,Airlines,6.3,Online,4,18,ASIA,No,Bronze Plan,0
44,CWT,Travel Agency,11.88,Online,10,0,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,28,32,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,29,ASIA,No,Customised Plan,0
27,JZI,Airlines,7.7,Online,385,22,ASIA,No,Bronze Plan,0
58,EPX,Travel Agency,0,Online,1,10,ASIA,No,Cancellation Plan,0
51,CWT,Travel Agency,41.58,Online,8,69.3,EUROPE,No,Customised Plan,0
55,EPX,Travel Agency,0,Online,34,22,ASIA,No,Customised Plan,0
42,C2B,Airlines,4,Online,5,16,ASIA,No,Bronze Plan,0
30,CWT,Travel Agency,23.76,Online,11,39.6,Americas,Yes,Customised Plan,4033
36,EPX,Travel Agency,0,Online,21,101,EUROPE,No,Customised Plan,0
56,CWT,Travel Agency,41.58,Online,68,69.3,EUROPE,No,Customised Plan,0
28,C2B,Airlines,11.75,Online,73,47,ASIA,No,Bronze Plan,0
46,EPX,Travel Agency,0,Online,14,12,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,14,19,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,75,36,ASIA,Yes,Customised Plan,4431
36,EPX,Travel Agency,0,Online,20,10,ASIA,No,Cancellation Plan,0
25,C2B,Airlines,12.4,Online,46,31,ASIA,No,Bronze Plan,0
36,CWT,Travel Agency,11.88,Online,28,19.8,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,38,ASIA,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,33,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,12,10,ASIA,No,Cancellation Plan,0
22,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5011
36,EPX,Travel Agency,0,Online,36,112,EUROPE,Yes,Customised Plan,4012
36,EPX,Travel Agency,0,Online,144,41,ASIA,No,Customised Plan,0
27,EPX,Travel Agency,0,Online,41,97,Americas,Yes,Customised Plan,4360
23,EPX,Travel Agency,0,Online,35,18,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,6,10,ASIA,No,Cancellation Plan,0
47,C2B,Airlines,9.75,Online,10,39,ASIA,No,Silver Plan,0
52,C2B,Airlines,108,Online,367,432,ASIA,Yes,Silver Plan,5429
36,EPX,Travel Agency,0,Online,19,25,ASIA,No,Cancellation Plan,0
31,CWT,Travel Agency,83.16,Online,99,0,EUROPE,No,Customised Plan,0
33,EPX,Travel Agency,0,Online,27,20,ASIA,No,Customised Plan,0
30,C2B,Airlines,6.75,Online,13,27,ASIA,Yes,Bronze Plan,4741
31,CWT,Travel Agency,11.88,Online,53,19.8,Americas,No,Customised Plan,0
36,C2B,Airlines,6.75,Online,20,27,ASIA,Yes,Bronze Plan,4689
24,C2B,Airlines,23.63,Online,145,94.5,ASIA,Yes,Bronze Plan,4537
31,C2B,Airlines,36,Online,4,16,ASIA,No,Bronze Plan,0
36,C2B,Airlines,18,Online,65,72,ASIA,No,Bronze Plan,0
57,EPX,Travel Agency,0,Online,1,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,16,54,EUROPE,No,Customised Plan,0
29,C2B,Airlines,6.75,Online,10,27,ASIA,Yes,Bronze Plan,4760
36,EPX,Travel Agency,0,Online,3,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,5,45,ASIA,Yes,Customised Plan,4049
36,EPX,Travel Agency,0,Online,20,33,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,30,18,ASIA,No,Cancellation Plan,0
76,EPX,Travel Agency,0,Online,46,143,ASIA,No,Customised Plan,0
33,CWT,Travel Agency,208.16,Online,368,320.25,Americas,Yes,Gold Plan,5825
34,C2B,Airlines,15,Online,38,60,ASIA,Yes,Bronze Plan,4569
27,C2B,Airlines,15.88,Online,20,63.5,ASIA,No,Silver Plan,0
53,EPX,Travel Agency,0,Online,4,23,ASIA,No,Cancellation Plan,0
34,JZI,Airlines,11.55,Online,126,33,ASIA,No,Bronze Plan,0
48,CWT,Travel Agency,28.5,Online,116,75,EUROPE,No,Bronze Plan,0
35,EPX,Travel Agency,0,Online,34,45,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,17,28,ASIA,No,Cancellation Plan,0
34,CWT,Travel Agency,11.88,Online,45,0,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,44,ASIA,Yes,Cancellation Plan,3846
44,CWT,Travel Agency,47.52,Online,11,79.2,EUROPE,No,Customised Plan,0
33,C2B,Airlines,54,Online,365,216,ASIA,Yes,Silver Plan,5435
50,EPX,Travel Agency,0,Online,46,112,Americas,Yes,Customised Plan,4461
30,C2B,Airlines,4.25,Online,8,17,ASIA,Yes,Bronze Plan,4950
36,EPX,Travel Agency,0,Online,9,27,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,14,22,ASIA,No,Cancellation Plan,0
49,C2B,Airlines,13.38,Online,54,53.5,ASIA,Yes,Bronze Plan,4819
36,EPX,Travel Agency,0,Online,113,110,EUROPE,Yes,Customised Plan,4358
37,C2B,Airlines,9.75,Online,26,39,ASIA,Yes,Bronze Plan,4880
29,C2B,Airlines,9.75,Online,18,39,ASIA,Yes,Bronze Plan,4693
36,EPX,Travel Agency,0,Online,54,43,EUROPE,No,Cancellation Plan,0
40,C2B,Airlines,4,Online,6,16,ASIA,Yes,Bronze Plan,4891
43,CWT,Travel Agency,23.76,Online,6,39.6,ASIA,No,Customised Plan,0
26,CWT,Travel Agency,17.82,Online,8,29.7,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,11,10,ASIA,No,Cancellation Plan,0
31,JZI,Airlines,12.25,Online,111,35,ASIA,No,Bronze Plan,0
46,CWT,Travel Agency,5.94,Online,21,9.9,Americas,No,Customised Plan,0
36,JZI,Airlines,14,Online,378,40,ASIA,No,Bronze Plan,0
34,CWT,Travel Agency,17.82,Online,4,29.7,Americas,No,Customised Plan,0
25,EPX,Travel Agency,0,Online,82,13,ASIA,No,Cancellation Plan,0
38,EPX,Travel Agency,0,Online,9,11,ASIA,No,Cancellation Plan,0
69,EPX,Travel Agency,0,Online,32,80,Americas,No,Cancellation Plan,0
45,EPX,Travel Agency,0,Online,93,20,ASIA,No,Customised Plan,0
72,C2B,Airlines,20,Online,27,50,ASIA,No,Bronze Plan,0
63,CWT,Travel Agency,9.57,Offline,72,29,ASIA,No,Customised Plan,0
44,EPX,Travel Agency,0,Online,72,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,187,40,Americas,No,Cancellation Plan,0
48,C2B,Airlines,1.12,Online,39,3.99,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,19,20,ASIA,No,Customised Plan,0
33,C2B,Airlines,15,Online,53,60,ASIA,Yes,Bronze Plan,4918
36,EPX,Travel Agency,0,Online,14,20,ASIA,No,Customised Plan,0
46,C2B,Airlines,83.25,Online,394,333,ASIA,Yes,Gold Plan,5698
46,C2B,Airlines,6,Online,2,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,52,40,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,147,35,ASIA,Yes,Cancellation Plan,3611
37,CWT,Travel Agency,17.82,Online,3,29.7,EUROPE,Yes,Customised Plan,4310
66,CWT,Travel Agency,68.9,Online,27,106,ASIA,No,Silver Plan,0
41,EPX,Travel Agency,0,Online,29,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,37,51,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,12,31,ASIA,No,Cancellation Plan,0
64,CWT,Travel Agency,21.45,Online,11,33,ASIA,No,Silver Plan,0
72,C2B,Airlines,8.85,Online,46,35.4,ASIA,Yes,Silver Plan,5046
39,C2B,Airlines,4,Online,54,16,ASIA,Yes,Bronze Plan,4575
31,C2B,Airlines,8.38,Online,18,33.5,ASIA,Yes,Bronze Plan,4951
33,C2B,Airlines,10,Online,11,40,ASIA,No,Bronze Plan,0
33,C2B,Airlines,18,Online,19,72,ASIA,Yes,Silver Plan,5159
45,EPX,Travel Agency,0,Online,29,33,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,17.82,Online,5,29.7,ASIA,No,Customised Plan,0
28,C2B,Airlines,6,Online,5,15,ASIA,No,Bronze Plan,0
34,C2B,Airlines,9.75,Online,7,39,ASIA,No,Silver Plan,0
31,CWT,Travel Agency,47.52,Online,110,79.2,Americas,No,Customised Plan,0
43,C2B,Airlines,4.25,Online,10,17,ASIA,Yes,Bronze Plan,4974
54,JZI,Airlines,7.7,Online,5,22,ASIA,No,Bronze Plan,0
43,CWT,Travel Agency,41.58,Online,32,69.3,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,65,80,EUROPE,No,Cancellation Plan,0
48,C2B,Airlines,54,Online,367,216,ASIA,Yes,Silver Plan,5483
36,EPX,Travel Agency,0,Online,31,38,ASIA,No,Cancellation Plan,0
39,JZI,Airlines,19.6,Online,152,56,ASIA,No,Bronze Plan,0
65,C2B,Airlines,57.75,Online,109,231,ASIA,Yes,Bronze Plan,4526
27,JZI,Airlines,15.75,Online,9,45,ASIA,No,Bronze Plan,0
35,CWT,Travel Agency,47.52,Online,40,79.2,EUROPE,Yes,Customised Plan,4242
48,C2B,Airlines,1.88,Online,40,6.69,ASIA,Yes,Customised Plan,4221
36,EPX,Travel Agency,0,Online,88,17,ASIA,No,Cancellation Plan,0
50,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5237
37,C2B,Airlines,6.75,Online,11,27,ASIA,Yes,Bronze Plan,4539
43,JZI,Airlines,15.75,Online,15,45,ASIA,No,Bronze Plan,0
35,EPX,Travel Agency,0,Online,35,29,ASIA,No,Customised Plan,0
35,JZI,Airlines,12.25,Online,39,35,ASIA,No,Bronze Plan,0
71,C2B,Airlines,6,Online,3,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,15,37,ASIA,Yes,Cancellation Plan,3940
34,C2B,Airlines,13.63,Online,13,54.5,ASIA,Yes,Silver Plan,5131
35,C2B,Airlines,15.88,Online,52,63.5,ASIA,Yes,Silver Plan,5144
26,C2B,Airlines,9.75,Online,145,39,ASIA,No,Bronze Plan,0
33,CWT,Travel Agency,17.82,Online,4,0,ASIA,No,Customised Plan,0
28,C2B,Airlines,54,Online,378,216,ASIA,Yes,Silver Plan,5333
46,JZI,Airlines,6.3,Online,15,18,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,21,20,ASIA,No,Customised Plan,0
71,EPX,Travel Agency,0,Online,58,10,ASIA,No,Cancellation Plan,0
34,CWT,Travel Agency,41.58,Online,9,69.3,Americas,Yes,Customised Plan,4184
30,C2B,Airlines,4,Online,10,16,ASIA,No,Bronze Plan,0
37,C2B,Airlines,72.94,Online,379,291.75,ASIA,Yes,Silver Plan,5443
32,EPX,Travel Agency,0,Online,10,20,ASIA,No,Customised Plan,0
25,C2B,Airlines,9.75,Online,15,39,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,7,112,ASIA,No,Customised Plan,0
22,C2B,Airlines,6.75,Online,2,27,ASIA,Yes,Bronze Plan,4616
30,CWT,Travel Agency,47.52,Online,30,79.2,Americas,Yes,Customised Plan,4418
54,CWT,Travel Agency,5.94,Online,2,9.9,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,7,10,ASIA,No,Cancellation Plan,0
31,CWT,Travel Agency,23.76,Online,33,39.6,EUROPE,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,30,74,ASIA,No,Cancellation Plan,0
29,C2B,Airlines,5,Online,11,20,ASIA,Yes,Bronze Plan,4620
48,C2B,Airlines,0.96,Online,61,3.43,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,112.86,Online,175,188.1,EUROPE,Yes,Customised Plan,4197
36,EPX,Travel Agency,0,Online,5,10,ASIA,No,Cancellation Plan,0
40,CWT,Travel Agency,47.52,Online,112,79.2,Americas,No,Customised Plan,0
45,C2B,Airlines,11.7,Online,18,46.8,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,5.94,Online,35,9.9,Americas,No,Customised Plan,0
48,EPX,Travel Agency,0,Online,87,67,Americas,No,Cancellation Plan,0
48,EPX,Travel Agency,0,Online,69,11,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,20,20,ASIA,No,Customised Plan,0
32,EPX,Travel Agency,0,Online,102,50,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,10,36,ASIA,No,Cancellation Plan,0
23,C2B,Airlines,5.63,Online,8,22.5,ASIA,Yes,Silver Plan,5068
31,CWT,Travel Agency,0,Offline,402,97,ASIA,No,Customised Plan,0
61,EPX,Travel Agency,0,Online,393,28,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,59,ASIA,No,Customised Plan,0
45,EPX,Travel Agency,0,Online,43,80,Americas,No,Cancellation Plan,0
31,CWT,Travel Agency,11.88,Online,144,0,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,54,25,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,30,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,12,16,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,15.5,Online,19,62,ASIA,Yes,Bronze Plan,4717
37,CWT,Travel Agency,47.52,Online,26,79.2,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,40,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,47,21,ASIA,Yes,Customised Plan,4078
69,EPX,Travel Agency,0,Online,17,20,ASIA,No,Customised Plan,0
32,EPX,Travel Agency,0,Online,16,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,224,15,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,5,27,ASIA,No,Cancellation Plan,0
26,EPX,Travel Agency,0,Online,33,40,ASIA,No,Cancellation Plan,0
39,JZI,Airlines,7.7,Online,6,22,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,7,20,ASIA,No,Cancellation Plan,0
31,C2B,Airlines,54,Online,384,216,ASIA,Yes,Silver Plan,5312
32,C2B,Airlines,21.6,Online,66,86.4,ASIA,Yes,Silver Plan,5201
66,EPX,Travel Agency,0,Online,244,14,ASIA,No,Cancellation Plan,0
50,JZI,Airlines,6.3,Online,13,18,ASIA,No,Bronze Plan,0
21,C2B,Airlines,12.4,Online,16,31,ASIA,No,Bronze Plan,0
28,C2B,Airlines,20.64,Online,50,82.55,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,148,28,ASIA,No,Cancellation Plan,0
37,CWT,Travel Agency,29.7,Online,209,49.5,ASIA,No,Customised Plan,0
53,JZI,Airlines,7.7,Online,5,22,ASIA,No,Bronze Plan,0
32,C2B,Airlines,64.8,Online,366,259.2,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,5,35,ASIA,No,Customised Plan,0
36,C2B,Airlines,5.85,Online,7,23.4,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,15,29,ASIA,No,Customised Plan,0
50,JZI,Airlines,6.3,Online,4,18,ASIA,No,Bronze Plan,0
46,C2B,Airlines,5,Online,9,20,ASIA,Yes,Bronze Plan,4560
42,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5170
48,CWT,Travel Agency,10.5,Offline,102,30,ASIA,No,Customised Plan,0
34,C2B,Airlines,7.25,Online,6,29,ASIA,Yes,Silver Plan,5472
55,CWT,Travel Agency,17.82,Online,3,29.7,EUROPE,No,Customised Plan,0
25,EPX,Travel Agency,0,Online,12,13,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,32,29,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,49,ASIA,No,Customised Plan,0
69,C2B,Airlines,5.85,Online,14,23.4,ASIA,Yes,Bronze Plan,4975
19,C2B,Airlines,6,Online,12,15,ASIA,No,Bronze Plan,0
30,C2B,Airlines,22.13,Online,28,88.5,ASIA,Yes,Silver Plan,5124
30,C2B,Airlines,5.53,Online,12,22.1,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,2,21,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,26,18,ASIA,No,Cancellation Plan,0
38,C2B,Airlines,24.86,Online,24,99.45,ASIA,Yes,Gold Plan,5674
42,EPX,Travel Agency,0,Online,52,10,ASIA,No,Cancellation Plan,0
31,JZI,Airlines,9.1,Online,16,26,ASIA,No,Bronze Plan,0
